지역,아파트,면적,층,가격
대구광역시 수성구 범어동,경북(B),46.94,5,30900
대구광역시 수성구 범어동,궁전맨션,169.52,4,80000
대구광역시 수성구 범어동,두산위브더제니스,137.0619,42,160000
대구광역시 수성구 범어동,두산위브더제니스,143.7941,5,173000
대구광역시 수성구 범어동,두산위브더제니스,143.7941,41,173500
대구광역시 수성구 범어동,범어 효성해링턴플레이스,84.991,12,86000
대구광역시 수성구 범어동,범어동일하이빌,146.0208,16,152000
대구광역시 수성구 범어동,범어라온프라이빗,84.9704,15,79500
대구광역시 수성구 범어동,범어라온프라이빗,84.9704,12,80000
대구광역시 수성구 범어동,범어라온프라이빗,84.9704,10,80500
대구광역시 수성구 범어동,범어라온프라이빗,84.9704,8,75500
대구광역시 수성구 범어동,범어숲화성파크드림S,84.9986,4,60500
대구광역시 수성구 범어동,범어숲화성파크드림S,84.8336,15,66000
대구광역시 수성구 범어동,범어숲화성파크드림S,92.9515,32,75500
대구광역시 수성구 범어동,범어숲화성파크드림S,84.8336,25,67000
대구광역시 수성구 범어동,범어아진(665-1),11.88,2,11000
대구광역시 수성구 범어동,범어아진(665-1),49.89,2,28000
대구광역시 수성구 범어동,범어아진(665-1),49.89,2,28800
대구광역시 수성구 범어동,범어아진(665-1),49.89,2,28500
대구광역시 수성구 범어동,범어에스케이뷰,84.9816,14,91000
대구광역시 수성구 범어동,범어역아이위시,47.5197,9,25000
대구광역시 수성구 범어동,범어역풀비체투인원,37.957,4,12750
대구광역시 수성구 범어동,범어역풀비체투인원,30.5895,10,14300
대구광역시 수성구 범어동,범어월드메르디앙웨스턴카운티,132.6887,21,92000
대구광역시 수성구 범어동,범어월드메르디앙이스턴카운티,148.9857,4,90000
대구광역시 수성구 범어동,범어청구하이츠,84.96,9,59000
대구광역시 수성구 범어동,범어태왕아너스,84.9389,5,52000
대구광역시 수성구 범어동,범어화성파크드림,84.9742,9,56000
대구광역시 수성구 범어동,서한두레,84.925,4,55000
대구광역시 수성구 범어동,서한두레,84.925,3,56200
대구광역시 수성구 범어동,수성래미안,126.0949,9,89900
대구광역시 수성구 범어동,우방범어타운1,75.75,2,64300
대구광역시 수성구 범어동,우방청솔맨션,84.97,6,45000
대구광역시 수성구 범어동,을지맨션,79.902,9,64700
대구광역시 수성구 범어동,화산샬레,84.973,18,78800
대구광역시 수성구 사월동,대구시지푸르지오,84.9778,16,33500
대구광역시 수성구 사월동,사월보성,59.97,17,16500
대구광역시 수성구 사월동,시지 한신휴플러스,84.7125,4,37300
대구광역시 수성구 사월동,시지 한신휴플러스,84.7139,8,39500
대구광역시 수성구 사월동,시지 한신휴플러스,125.3492,6,50500
대구광역시 수성구 사월동,시지 한신휴플러스,84.7139,14,40000
대구광역시 수성구 사월동,시지 한신휴플러스,84.7139,6,40000
대구광역시 수성구 사월동,시지 한신휴플러스,113.6673,12,51000
대구광역시 수성구 사월동,시지 한신휴플러스,84.7139,8,38200
대구광역시 수성구 사월동,시지 한신휴플러스,125.3492,16,55700
대구광역시 수성구 사월동,시지3차 서한이다음,84.97,11,45000
대구광역시 수성구 사월동,시지대성유니드,123.4542,14,41500
대구광역시 수성구 사월동,시지대성유니드,123.4542,16,39800
대구광역시 수성구 사월동,시지대성유니드,97.1859,14,35900
대구광역시 수성구 사월동,시지대성유니드,84.8691,3,28000
대구광역시 수성구 사월동,시지동화 아이위시,84.8882,14,34800
대구광역시 수성구 사월동,시지동화 아이위시,71.6017,13,31000
대구광역시 수성구 사월동,시지동화 아이위시,84.8882,11,34800
대구광역시 수성구 사월동,시지동화 아이위시,84.8882,14,36500
대구광역시 수성구 사월동,시지동화 아이위시,71.6017,4,29900
대구광역시 수성구 사월동,시지동화 아이위시,84.8882,10,36500
대구광역시 수성구 사월동,태왕리더스,84.93,15,28800
대구광역시 수성구 상동,새중동,63.6175,5,20300
대구광역시 수성구 상동,수성동일하이빌레이크시티,84.9967,2,62000
대구광역시 수성구 상동,정화우방팔레스,84.9797,17,39500
대구광역시 수성구 상동,정화우방팔레스,84.9869,12,42000
대구광역시 수성구 상동,정화우방팔레스,134.95,4,49800
대구광역시 수성구 상동,정화우방팔레스,134.95,13,41000
대구광역시 수성구 수성동1가,삼우수성타운,84.9,7,35500
대구광역시 수성구 수성동1가,삼우수성타운,59.97,9,26200
대구광역시 수성구 수성동1가,삼우수성타운,59.97,19,26000
대구광역시 수성구 수성동1가,삼우수성타운,84.9,13,37500
대구광역시 수성구 수성동1가,삼환,82.65,3,23500
대구광역시 수성구 수성동1가,삼환,66.38,2,20800
대구광역시 수성구 수성동1가,수성그린타운,59.996,9,40200
대구광역시 수성구 수성동1가,수성그린타운,59.996,4,38150
대구광역시 수성구 수성동1가,수성롯데캐슬TheFirst,84.9866,22,73500
대구광역시 수성구 수성동1가,수성롯데캐슬TheFirst,84.9746,14,71700
대구광역시 수성구 수성동1가,수성롯데캐슬TheFirst,84.9746,19,74500
대구광역시 수성구 수성동1가,수성롯데캐슬TheFirst,99.9069,2,77700
대구광역시 수성구 수성동1가,수성영남,29.995,1,12500
대구광역시 수성구 수성동1가,신세계타운,134.79,1,52000
대구광역시 수성구 수성동1가,신세계타운,84.98,15,44500
대구광역시 수성구 수성동1가,태왕아너스클럽,100.2135,7,50000
대구광역시 수성구 수성동1가,태왕아너스클럽,129.1071,12,66000
대구광역시 수성구 수성동1가,태왕아너스클럽,152.411,14,75500
대구광역시 수성구 수성동3가,수성코오롱하늘채,127.0598,23,126000
대구광역시 수성구 수성동4가,대림이편한세상,75.624,12,47500
대구광역시 수성구 수성동4가,수성롯데캐슬,140.7856,21,82000
대구광역시 수성구 수성동4가,수성보성,49.21,4,23600
대구광역시 수성구 수성동4가,수성보성,49.21,5,23850
대구광역시 수성구 수성동4가,수성보성,49.21,3,23900
대구광역시 수성구 수성동4가,수성태영데시앙,114.266,5,79500
대구광역시 수성구 수성동4가,쌍용화성,84.9,12,42500
대구광역시 수성구 수성동4가,쌍용화성,60,11,29000
대구광역시 수성구 시지동,"경북타운5,6동",73.08,3,26800
대구광역시 수성구 시지동,고산노변타운,59.75,11,22500
대구광역시 수성구 시지동,노변다숲,38.94,3,11200
대구광역시 수성구 시지동,노변다숲,59.73,14,16400
대구광역시 수성구 시지동,노변동서우방,59.9,9,24000
대구광역시 수성구 시지동,노변청구,59.99,7,23900
대구광역시 수성구 시지동,노변청구,59.99,11,24000
대구광역시 수성구 시지동,노변청구,59.99,12,23800
대구광역시 수성구 시지동,미래하이츠101,84.69,5,25500
대구광역시 수성구 시지동,은세계,59.745,17,18200
대구광역시 수성구 시지동,청구전원타운,73.02,5,29000
대구광역시 수성구 시지동,청구전원타운,60.08,9,24800
대구광역시 수성구 신매동,경일라임빌,84.24,3,22800
대구광역시 수성구 신매동,두성,59.37,3,15200
대구광역시 수성구 신매동,시지3태왕하이츠,85,20,32000
대구광역시 수성구 신매동,시지대백신화창신아파트,59.75,3,18500
대구광역시 수성구 신매동,시지대백신화창신아파트,59.75,5,19200
대구광역시 수성구 신매동,시지동서타운,84.92,8,25700
대구광역시 수성구 신매동,시지동서타운,84.92,9,27000
대구광역시 수성구 신매동,시지보성서한아파트,116.65,9,34000
대구광역시 수성구 신매동,시지보성서한아파트,134.92,16,43500
대구광역시 수성구 신매동,시지보성서한아파트,84.99,12,28200
대구광역시 수성구 신매동,시지삼주한라협화아파트,59.88,3,18200
대구광역시 수성구 신매동,시지청솔타운,57.39,4,15000
대구광역시 수성구 신매동,시지청솔타운,57.39,6,15200
대구광역시 수성구 신매동,시지청솔타운,57.39,13,17700
대구광역시 수성구 신매동,시지태성맨션,84.98,12,25500
대구광역시 수성구 신매동,시지태성맨션,59.96,12,17000
대구광역시 수성구 신매동,신화빌라트,84.98,6,31500
대구광역시 수성구 신매동,유성푸르나임르노블,110.4618,17,46000
대구광역시 수성구 신매동,천마타운,121.04,15,38000
대구광역시 수성구 신매동,천마타운,121.04,14,39400
대구광역시 수성구 신매동,천마타운,84.99,15,30750
대구광역시 수성구 신매동,천마타운,121.04,13,39800
대구광역시 수성구 신매동,천마타운,134.97,3,44000
대구광역시 수성구 신매동,한라하우젠트,84.9639,9,35800
대구광역시 수성구 신매동,한라하우젠트,84.9639,10,37000
대구광역시 수성구 욱수동,태왕4하이츠,84.7132,8,36000
대구광역시 수성구 중동,서울중동(1-5동),50.06,5,20000
대구광역시 수성구 지산동,녹원맨션,84.96,3,26900
대구광역시 수성구 지산동,녹원맨션,84.96,11,27800
대구광역시 수성구 지산동,동서무학,84.92,16,23900
대구광역시 수성구 지산동,동서무학,59.85,10,16600
대구광역시 수성구 지산동,동서무학,84.92,3,22000
대구광역시 수성구 지산동,목련,42.66,1,20700
대구광역시 수성구 지산동,목련,42.66,5,20550
대구광역시 수성구 지산동,목련,42.66,5,21300
대구광역시 수성구 지산동,목련,42.66,3,17500
대구광역시 수성구 지산동,보성맨션,113.09,10,31800
대구광역시 수성구 지산동,보성맨션,84.99,4,24600
대구광역시 수성구 지산동,보성맨션,84.99,4,24800
대구광역시 수성구 지산동,보성맨션,84.99,15,24800
대구광역시 수성구 지산동,서한청산맨션,84.9,9,24000
대구광역시 수성구 지산동,에덴타운,84.86,1,24650
대구광역시 수성구 지산동,에덴타운,84.86,2,23300
대구광역시 수성구 지산동,지산1단지,54.87,5,30800
대구광역시 수성구 지산동,지산1단지,50.175,5,36300
대구광역시 수성구 지산동,지산1단지,50.175,3,25990
대구광역시 수성구 지산동,지산1단지,62.04,1,32183
대구광역시 수성구 지산동,지산1단지,50.175,2,25992
대구광역시 수성구 지산동,지산1단지,50.175,1,25886
대구광역시 수성구 지산동,지산1단지,43.035,1,27500
대구광역시 수성구 지산동,지산1단지,54.87,1,28114
대구광역시 수성구 지산동,지산1단지,54.87,1,28114
대구광역시 수성구 지산동,지산1단지,50.175,5,32000
대구광역시 수성구 지산동,지산2단지,54.12,7,15900
대구광역시 수성구 지산동,지산2단지,54.12,2,15300
대구광역시 수성구 지산동,지산서한이다음,54.12,5,15600
대구광역시 수성구 지산동,지산서한이다음,59.56,14,17700
대구광역시 수성구 지산동,지산타운,53.78,14,15100
대구광역시 수성구 지산동,지산타운,53.78,11,15500
대구광역시 수성구 지산동,지산한라타운,59.85,4,17600
대구광역시 수성구 지산동,지산한라타운,59.85,3,18150
대구광역시 수성구 지산동,지산한라타운,59.85,15,18500
대구광역시 수성구 지산동,청구타운,84.9,6,27000
대구광역시 수성구 지산동,청구타운,84.9,16,27150
대구광역시 수성구 지산동,청구호반맨션,84.98,12,23000
대구광역시 수성구 지산동,한라자연맨션,72.75,5,15800
대구광역시 수성구 지산동,한라자연맨션,72.75,4,16900
대구광역시 수성구 지산동,한라자연맨션,72.75,4,13000
대구광역시 수성구 지산동,현대맨션,84.87,5,22000
대구광역시 수성구 지산동,협화맨션,84.76,1,25400
대구광역시 수성구 지산동,화성맨션,132.82,13,36800
대구광역시 수성구 파동,남광타운,59.81,2,16900
대구광역시 수성구 파동,대자연맨션1차,84.9,5,28500
대구광역시 수성구 파동,대자연맨션2차,84.925,4,27200
대구광역시 수성구 파동,수성 아이파크,59.98,7,33000
대구광역시 수성구 파동,수성 아이파크,76.94,9,38600
대구광역시 수성구 파동,수성 아이파크,84.97,1,32000
대구광역시 수성구 파동,수성 아이파크,84.97,6,41800
대구광역시 수성구 파동,수성못코오롱하늘채,84.8355,18,41300
대구광역시 수성구 파동,수성못코오롱하늘채,84.9365,5,41800
대구광역시 수성구 파동,실리안,84.9639,9,29000
대구광역시 수성구 파동,화성파크뷰,84.9848,5,29200
대구광역시 수성구 파동,화성파크뷰,84.9848,2,25500
대구광역시 수성구 파동,화성파크뷰,84.9848,21,28200
대구광역시 수성구 황금동,골든하이츠,84.905,8,26500
대구광역시 수성구 황금동,우방2,76.44,3,61700
대구광역시 수성구 황금동,캐슬골드파크,84.97,10,49500
대구광역시 수성구 황금동,캐슬골드파크,129.53,10,71500
대구광역시 수성구 황금동,캐슬골드파크,129.53,8,70000
